HUC_12,BW_Demand
102801030902,430.224656105
102801030903,845.925261497
102801030904,651.982948899
102801031001,793.939969778
102801031002,1068.8761487
102801031003,822.748183966
102801031101,466.403775334
102801031102,569.302762568
102801031103,703.617642641
102801031104,524.749399662
102801031201,392.768175125
102801031202,361.870313466
102801031203,697.837293446
102801031204,614.505509496
102801031205,213.232852817
102801031206,332.483399391
102801031301,834.202162266
102801031302,517.35131979
102801031303,581.138747692
102801031401,713.573413491
102801031501,974.339546919
102801031502,1350.8018527
102801031503,979.823981762
102801031504,576.646663666
102801031505,762.445842743
102801031506,1519.00376678
102801031601,411.131441355
102801031602,749.578837872
102801031603,1068.40667295
102801031604,887.402484655
102801031701,1111.71468663
102801032303,529.470334411
102802010101,284.146775842
102802010102,636.191174507
102802010103,445.839626193
102802010104,383.904716015
102802010105,571.606360316
102802010106,289.256581903
102802010107,270.141688704
102802010108,875.672067285
102802010201,353.454090714
102802010202,608.25232923
102802010203,708.00777483
102802010204,567.151391745
102802010205,637.426884294
102802010206,423.317945361
102802010207,686.791601896
102802010208,734.539261222
102802010209,876.803932667
102802010301,589.947849035
102802010302,614.687748432
102802010303,521.318312764
102802010304,317.839878142
102802010305,316.532787323
102802010401,377.775897503
102802010402,804.141516328
102802010403,839.810756207
102802010404,503.308701992
102802010405,780.069693804
102802010406,829.550725341
102802010407,758.259989262
102802010501,306.593197942
102802010502,663.542719066
102802010503,539.423545301
102802010504,144.248883545
102802010601,364.877308726
102802010602,340.942573428
102802010603,358.257110596
102802010701,311.391745925
102802010702,447.829041123
102802020101,467.960122645
102802020102,518.618564963
102802020201,184.902934194
102802020202,209.310398757
102802020203,312.698434472
102802020204,348.129755139
102802020205,560.634694695
102802020206,672.853752792
102802020207,383.188116789
102802020301,343.262310922
102802020302,454.109514236
102802020303,531.82417655
102802020304,610.848123193
102802020305,344.888993859
102802020306,456.513951063
102802020307,484.209011436
102802020308,528.722002625
102802020309,266.809104085
102802020310,362.080334425
102802020401,385.811444163
102802020402,461.722473741
102802020403,538.519572377
102802020404,418.78682363
102802020405,347.05167079
102802020406,477.135340929
102802020407,831.193211794
102802020408,654.156082273
102802020409,527.175207019
102802020410,306.031083465
102802030101,607.41659832
102802030102,437.47215569
102802030103,207.947772741
102802030201,600.879330039
102802030202,612.872635722
102802030203,300.945043206
102802030204,881.190604806
102802030301,929.969664812
102802030302,888.587072015
102802030303,306.884356141
102802030304,498.958455324
102802030401,678.517080188
102802030402,323.811252117
102802030403,722.924406528
102802030404,414.991594672
102802030405,743.086535096
102802030406,312.419534802
102802030501,783.066003084
102802030502,709.56057024
102901010101,1272.33053136
102901010102,1838.06095076
102901010103,1031.53176928
102901010104,922.581010818
102901010105,1203.29490328
102901010106,1141.71028876
102901010107,1725.8070085
102901010108,1315.6781435
102901010201,1487.33737469
102901010202,1038.8231895
102901010203,1503.33303666
102901010204,1729.85080242
102901010205,2079.06834435
102901010206,1440.77580237
102901010207,2799.43391657
102901010208,1592.06898642
102901010301,1195.98631191
102901010302,2073.10720825
102901010303,1947.32956266
102901010304,1455.6018672
102901010305,2164.79016876
102901010306,2039.0774262
102901010307,824.685091972
102901010308,2221.52596164
102901010401,907.537466526
102901010402,1004.57694626
102901010403,2345.8530941
102901010404,3352.22135496
102901010405,3257.37199068
102901010406,2007.14173031
102901010407,1979.60086346
102901010501,1871.9276669
102901010502,1239.3574934
102901010503,1679.35680985
102901010504,1304.57017708
102901010505,2014.3623426
102901010506,1885.98552608
102901010507,807.606963634
102901010508,1225.29695201
102901010509,1570.34815383
102901010601,1971.12582207
102901010602,1613.5629046
102901010603,2448.15215397
102901010604,2328.86211109
102901010701,2813.92416811
102901010702,2706.19996738
102901010703,3460.8820467
102901010704,2407.9743638
102901010705,2532.99122286
102901010706,3385.38112879
102901010707,3533.62146568
102901020101,3923.51015759
102901020102,4027.31954718
102901020103,3917.38163185
102901020104,4404.102736
102901020105,3825.0934844
102901020106,2532.70759869
102901020107,2108.11936235
102901020108,3314.5442605
102901020201,1572.45597839
102901020202,2543.54820633
102901020203,2010.80829906
102901020204,1709.23407269
102901020205,1445.12662506
102901020206,2872.46028233
102901020207,1282.90295577
102901020208,3256.74360371
102901020209,791.560941458
102901020210,1046.87461233
102901020301,1396.79545808
102901020302,1183.25017762
102901020303,1298.34779763
102901020304,1977.96905041
102901020305,2229.38994384
102901020306,1840.07711291
102901020307,1136.60571122
102901020308,1889.57565594
102901020401,1052.04544187
102901020402,1824.39488912
102901020403,956.225194454
102901020501,1135.53729677
102901020502,2433.13428402
102901020503,2397.91630626
102901020504,2196.22301245
102901020505,662.603513002
102901020506,746.996829748
102901020601,2220.11426401
102901020602,1985.16030812
102901020603,1023.73481703
102901020604,2038.72142887
102901020701,1106.9355886
102901020702,1230.99591517
102901030101,1603.97458386
102901030102,1255.80349588
102901030103,917.984428287
102901030104,1642.16827941
102901030105,1681.47848868
102901030106,1793.01143646
102901030107,1839.10607505
102901030201,585.008644581
102901030202,1224.48266482
102901030203,1631.13651872
102901030204,1895.14383459
102901030205,1298.61265302
102901030206,993.014453173
102901040101,881.186030507
102901040102,666.632172227
102901040103,622.332235456
102901040104,815.46943593
102901040105,915.616990685
102901040106,635.391847491
102901040107,943.905429602
102901040108,673.349610567
102901040201,933.008992434
102901040202,1112.65472436
102901040203,759.702087879
102901040204,995.489798665
102901040205,1019.19696188
102901040206,393.967620492
102901040207,491.047836542
102901040208,462.536432147
102901040209,660.547997475
102901040210,426.902208328
102901040211,857.860130429
102901040301,1486.23120189
102901040302,631.228829384
102901040303,1032.53316927
102901040304,673.575390816
102901040401,750.821530223
102901040402,544.249763131
102901040403,817.719837189
102901040404,588.813970208
102901040405,640.531322241
102901040406,644.307624102
102901040501,806.751116276
102901040502,803.2668221
102901040503,1158.27306938
102901050101,1227.24879658
102901050102,1122.32997179
102901050103,567.881216764
102901050104,1335.81020844
102901050105,571.017868876
102901050106,1021.95398593
102901050107,1000.14524364
102901050108,1495.48897719
102901050201,521.456834555
102901050202,655.465023279
102901050203,1630.33831429
102901050204,1859.26101971
102901050205,1723.28378654
102901050206,706.794299364
102901050301,935.546569824
102901050302,927.92044878
102901050303,1236.21231389
102901050304,932.138196468
102901050401,2002.97701979
102901050402,854.12019062
102901050403,946.649161339
102901050404,1624.94319153
102901050405,688.601243734
102901050406,1399.69344378
102901050407,780.67662549
102901050501,804.761436701
102901050502,1761.24934387
102901050503,1085.41312385
102901050504,903.199258804
102901050505,1845.59364963
102901050506,1702.26262522
102901050507,799.611764669
102901060101,1411.36407638
102901060102,1402.75901365
102901060103,1705.99094748
102901060104,1063.54656148
102901060105,1852.60370779
102901060106,1745.70566368
102901060107,900.875132799
102901060201,1990.98582697
102901060202,1582.87055278
102901060203,1637.13766313
102901060204,1898.5663197
102901060205,1244.02878833
102901060206,1048.85153794
102901060207,1856.01614785
102901060301,1753.92190027
102901060302,802.426068068
102901060401,1455.05885625
102901060402,1694.70690656
102901060403,1972.78043151
102901060404,2360.93237543
102901060405,1049.86241102
102901060406,2028.87571931
102901060501,1083.35290194
102901060502,1442.48777318
102901060503,1925.87349653
102901060601,1281.33345032
102901060602,859.671180964
102901060603,537.623515129
102901060604,661.19051218
102901060701,776.210536718
102901060702,1096.45274401
102901060703,311.548717976
102901060801,1483.62912035
102901060802,1380.05468392
102901060803,1045.85913229
102901060804,1357.88297057
102901060901,1253.5895021
102901060902,876.361744881
102901060903,1286.12554359
102901060904,944.427016497
102901060905,884.193106413
102901061001,1332.09970427
102901061002,914.571421146
102901061003,1347.84641314
102901061004,906.139392138
102901061005,534.649552822
102901061006,1004.16290927
102901061007,1137.55547357
102901070101,1678.9452858
102901070102,1141.13285756
102901070103,1810.04141736
102901070104,1579.83848667
102901070201,697.642680168
102901070202,1088.81811619
102901070203,1047.96367717
102901070204,1646.26472855
102901070205,602.225061178
102901070301,1124.66856074
102901070302,1011.15467429
102901070303,1102.9094646
102901070304,778.82497263
102901070305,1472.42311406
102901070306,1092.3609817
102901070307,916.11209321
102901070401,1066.17921114
102901070402,1704.28366899
102901070403,1897.79951477
102901070404,1541.2986145
102901080101,4803.75248098
102901080102,3303.49616671
102901080103,2452.92527342
102901080104,3978.50227976
102901080105,2438.40207958
102901080201,3734.35663128
102901080202,2533.37380934
102901080203,3103.72804403
102901080204,3053.03071737
102901080205,2103.25459242
102901080301,4487.29108334
102901080302,3607.75357676
102901080303,2280.18732786
102901080304,2371.19128466
102901080305,881.806724072
102901080306,3197.25812769
102901080307,1713.88245726
102901080308,2592.77020884
102901080309,1917.01278257
102901080401,1788.8475008
102901080402,3629.1093998
102901080403,1967.60812473
102901080404,2006.29177809
102901080405,1377.46580887
102901080501,2161.49708366
102901080502,2681.07898426
102901080503,2637.42036366
102901080504,1219.48404837
102901080505,2177.58442307
102901080506,2399.61131668
102901080601,1380.63104248
102901080602,2255.37273073
102901080603,2107.12662649
102901080604,1304.5598259
102901080605,2145.14303112
102901080606,1581.69879746
102901080701,1560.25030756
102901080702,1104.07517195
102901080703,1994.60308552
102901080801,1209.37872767
102901080802,1857.92053699
102901080803,1514.8536582
102901080804,1307.70613313
102901080805,1489.51632166
102901080806,1741.84623289
102901080807,1179.06054592
102901080901,1238.23104787
102901080902,1526.08224225
102901080903,858.048865795
102901090101,1060.53800988
102901090102,1099.46852422
102901090103,576.850913286
102901090104,1241.71592784
102901090105,671.63185668
102901090106,1488.06851339
102901090107,1325.39411068
102901090108,1360.19559598
102901090109,550.590188742
102901090110,544.30941534
102901090201,1216.51020646
102901090202,591.568852425
102901090203,718.908343554
102901090204,1198.16751289
102901090205,965.35027647
102901090206,1064.23953843
102901090207,1005.49909616
102901090301,905.511689425
102901090302,1019.37259007
102901090303,1410.31404209
102901090304,1191.97536182
102901090305,1063.01933622
102901090306,635.280902147
