HUC_12,FF_Demand
160203010401,39.8499020636
160203010402,36.5932429731
160203010403,27.2448654026
160203010404,67.9367163107
160203010501,95.4773163721
160203010502,55.5637093559
160203010503,22.5032715723
160203010504,21.6983189434
160203010601,38.0745613277
160203010602,37.3116046786
160203010603,22.938846916
160203010604,46.2137249261
160203010605,25.4372853264
160203010606,42.517347075
160203010607,67.9998542219
160203010608,44.221172221
160203010701,34.4878960624
160203010702,45.7676619738
160203010703,20.1477000266
160203010704,69.6315299198
160203010801,23.7592197359
160203010802,83.4308406413
160203010803,48.6204115674
160203010804,22.1199165508
160203010805,46.7040295079
160203010806,46.6963471994
160203010807,73.3480156362
160203010901,30.3902480304
160203010902,16.8134261519
160203010903,29.3694392592
160203010904,30.3536897823
160203010905,52.0257008895
160203010906,55.7623264417
160203010907,57.6234553605
160203011001,25.1636743546
160203011002,36.7887019888
160203011003,23.5265523195
160203011004,36.5315916464
160203011101,27.1330465004
160203011102,39.6101312861
160203011103,35.9386330694
160203011104,39.3154723272
160203011105,43.4192251936
160203011106,22.1766416952
160203011107,21.1961949319
160203011108,40.9851418585
160203011109,29.3263727576
160203011110,33.9010274634
160203011111,59.4091234803
160203011201,62.884150818
160203011202,16.2554347143
160203011203,22.5298968479
160203011204,53.4788879827
160203011301,31.5947188735
160203011302,53.0747422054
160203011303,33.2138833627
160203011304,42.6011801958
160203011401,41.9790966138
160203011402,28.1444149837
160203011403,37.1919628084
160203011501,19.8402445614
160203011502,24.3505879939
160203011503,19.3813352212
160203011504,18.6577246934
160203011505,48.9942965955
160203020101,304.851087153
160203020102,141.047386587
160203020103,204.787314236
160203020104,139.421203524
160203020105,108.906230837
160203020201,205.258601516
160203020202,52.0267674923
160203020203,107.210029066
160203020204,44.9330901504
160203020205,249.504541993
160203020206,65.398219645
160203020207,70.0351130962
160203020301,130.699828744
160203020302,147.730386704
160203020303,114.038158461
160203020304,163.076643288
160203020401,136.205023438
160203020402,128.198369786
160203020403,82.9288859665
160203020404,99.5427798778
160203030101,38.7766207829
160203030102,26.8845965862
160203030103,52.832654655
160203030104,52.5602808595
160203030105,51.5878936052
160203030201,28.7418845817
160203030202,46.3015532494
160203030203,36.8738101497
160203030204,41.8225657567
160203030205,78.1811239049
160203030206,71.2046498954
160203030207,57.2025020421
160203030208,65.7055254877
160203030209,72.9154479504
160203030210,35.6736120731
160203030211,89.3947734013
160203030301,42.2743153274
160203030302,54.265378125
160203030303,36.9252502173
160203030304,39.9805883765
160203030401,79.9113807976
160203030402,45.9184366167
160203030403,92.8128066808
160203030404,40.1313738897
160203030405,29.8922843933
160203030501,56.5708333552
160203030502,65.3267938793
160203030503,64.7063299119
160203040101,6032.5247097
160203040102,6922.3320837
160203040103,3129.18260765
160203040104,8500.22128963
160203040105,7181.00018311
160203040201,5837.26575279
160203040202,7843.71021557
160203040203,6573.03663635
160203040204,4191.25364685
160203040205,10503.751894
160203040206,3742.72925568
160203040207,10692.9495106
160203040301,4203.68734646
160203040302,5095.34587479
160203040303,3270.39444733
160203040304,8780.55692482
160203040305,2107.90667534
160203040306,3277.74677181
160203040307,4823.92435074
160203040308,3976.73139381
160203040309,2379.5148201
160203040310,7806.5286541
160203040401,4101.49741936
160203040402,12022.6912651
160203040403,6919.42656517
160203040404,5684.86345482
160203040405,5567.30802917
160203040501,7207.46976852
160203040502,7299.32957458
160203040503,11863.78895
160203040504,8424.34720993
160203040505,5277.30920792
160203040506,13772.0653172
160203040507,8285.38798904
160203040508,5378.32157898
160203050101,7869.78547287
160203050102,4923.654356
160203050103,7395.32028103
160203050104,5828.05422592
160203050201,6266.85201645
160203050202,6304.72322464
160203050203,5793.55883026
160203050301,6181.3534441
160203050302,6900.54809761
160203050303,5160.31792259
160203050304,3610.51113129
160203050401,5286.55798054
160203050402,6663.98832035
160203050403,8724.51021385
160203050404,5422.99258709
160203050501,5076.22845936
160203050502,5911.81907368
160203050503,6747.20647526
160203050504,4174.68410397
160203050505,6196.03814888
160203060101,35.9062778354
160203060102,25.7297595888
160203060103,34.2228430808
160203060104,44.5104052722
160203060105,35.8038641959
160203060106,19.8850869462
160203060107,37.3465193585
160203060201,25.931913428
160203060202,19.0520508662
160203060203,40.834144637
160203060204,45.715892382
160203060205,38.6086476445
160203060206,62.4668250009
160203060207,71.7885645181
160203060208,20.8524971232
160203060209,88.9807177708
160203060301,327.496817529
160203060302,105.198974729
160203060303,435.808091283
160203060304,537.376913339
160203060305,320.785909474
160203060306,114.503053129
160203060307,106.905896842
160203060308,63.3008330464
160203060309,496.84394969
160203060401,1272.21694851
160203060402,754.038126171
160203060403,315.832909524
160203060404,559.636045933
160203060405,237.382208034
160203060406,50.8565199822
160203060407,78.4628362209
160203060501,124.522680119
160203060502,81.82521981
160203060503,114.359008789
160203060504,746.283507526
160203060505,306.508597404
160203060506,140.519663185
160203060601,782.726139545
160203060602,422.262034893
160203060603,1095.47242689
160203060604,1014.89322138
160203060605,1564.3778975
160203060606,2541.64845896
160203060607,2759.2576375
160203060608,1684.06779575
160203060609,2487.18932807
160203060701,915.444932222
160203060702,798.560233116
160203060703,64.29337731
160203060704,516.252017975
160203060705,524.229281396
160203060706,444.438915223
160203060801,30.0936975777
160203060802,29.5725837201
160203060803,26.1429519355
160203060804,31.5616474301
160203060805,17.4825268239
160203060806,35.9557463378
160203060807,19.3836683333
160203060808,52.883736439
160203060901,20.9255773053
160203060902,16.4216867313
160203060903,19.1096660048
160203060904,33.7932826281
160203060905,79.0470912084
160203060906,26.7491926998
160203060907,25.1439592689
160203060908,35.1783302575
160203060909,17.9428629577
160203061001,2644.44993353
160203061002,4330.90193224
160203061003,7119.19256687
160203061004,4387.4513855
160203061005,4120.34644222
160203061006,4949.17661476
160203061007,4880.88046741
160203061008,3274.16207504
160203061009,4064.09172058
160203061101,2442.9078722
160203061102,2680.73115969
160203061103,4693.23548603
160203061104,2948.5490489
160203061105,2491.55997992
160203061106,324.868755102
160203061107,2223.62736642
160203061108,767.663364351
160203061109,378.512312233
160203061201,3701.39731216
160203061202,3899.09087753
160203061203,4649.16051865
160203061204,2911.32638144
160203061205,3899.17571473
160203061206,6465.14189625
160203061207,2470.92948294
160203061208,105.5918051
160203061301,31.5003842264
160203061302,34.1610008255
160203061303,217.31594795
160203061304,85.7898282558
160203061305,20.9671105593
160203061306,125.171860278
160203061307,99.5456272066
160203061308,19.7369788736
160203061309,25.1851922944
160203061310,68.752053231
160203061311,118.952630661
160203061312,155.909719378
160203061401,84.9767867923
160203061402,59.1835392565
160203061403,46.6929630861
160203061404,20.4047825262
160203061405,21.7320322841
160203061406,21.0780910514
160203061407,39.5541157946
160203061408,53.1092801727
160203061409,50.1354110651
160203061501,48.5093457997
160203061502,59.1759121716
160203061503,47.4339420795
160203061504,36.8373440094
160203061505,59.5315028578
160203061506,25.1041091233
160203061507,28.4615137354
160203061508,34.454134848
160203061601,27.3230649643
160203061602,22.2337158173
160203061603,57.6519400403
160203061604,70.7059739977
160203061605,136.96218951
160203061701,1331.62101245
160203061702,910.056385279
160203061703,43.9486866891
160203061704,484.606675997
160203061705,95.6513199285
160203061800,294.869225767
160203070101,125.699632108
160203070102,92.5811482072
160203070103,141.37698549
160203070104,42.1086425185
160203070105,40.7297273353
160203070106,83.3197786063
160203070107,139.175934762
160203070201,245.843776524
160203070202,149.017972648
160203070203,119.826705426
160203070204,169.136308298
160203070301,414.06216383
160203070302,360.221353292
160203070303,132.809340656
160203070304,114.985229075
160203070305,194.383914202
160203070401,275.040418595
160203070402,297.582147449
160203070403,195.624402136
160203070501,70.0080685019
160203070502,91.9265048653
160203070503,258.222639084
160203070504,177.16648227
160203070601,196.077275395
160203070602,272.400223047
160203070603,72.7967043221
160203070604,86.969023779
160203070701,36.7714611515
160203070702,64.5041252002
160203070703,46.7664325014
160203070704,37.465917632
160203070705,61.7011263371
160203070706,30.441408217
160203070801,63.2810704112
160203070802,36.8131796494
160203070803,58.7451520413
160203070804,27.1439039931
160203070805,63.0635401085
160203070806,19.161054723
160203080101,209.322030962
160203080102,164.184492409
160203080103,145.137098432
160203080104,142.026862979
160203080105,92.093113482
160203080106,212.7481426
160203080107,211.814288974
160203080108,116.882094532
160203080109,108.05713895
160203080110,311.779194444
160203080201,37.3006125763
160203080202,42.5232411698
160203080203,33.097908698
160203080204,35.5649734661
160203080205,37.6293650046
160203080206,30.2453844137
160203080207,111.403613538
160203080301,37.8875762336
160203080302,23.4274429567
160203080303,60.582182765
160203080304,34.178660579
160203080305,65.4775200337
160203080306,155.684985191
160203080401,125.160331368
160203080402,61.3010616601
160203080403,51.4621704668
160203080404,139.934432298
160203080405,113.373743743
160203080406,19.1399336681
160203080407,28.6330577433
160203080408,25.0279191807
160203080409,94.0163966492
160203080410,67.4821408987
160203080501,136.84751603
160203080502,189.838114381
160203080503,152.53234449
160203080601,104.782482922
160203080602,116.819924444
160203080603,90.740547806
160203080604,114.755948097
160203080605,173.353837058
160203080701,357.64409712
160203080702,129.610279709
160203080703,714.831123173
160203080704,944.060372114
160203080705,226.570200026
160203080706,281.53400968
160203080707,529.373266101
160203080708,764.065057516
160203080801,1343.49019814
160203080802,1158.38238072
160203080803,2163.52315402
160203080804,906.963005185
160203080901,7028.32565975
160203080902,4007.6287899
160203080903,1707.47671223
160203081001,3648.41200781
160203081002,2266.1860857
160203081003,5376.65388441
160203081101,3869.47607899
160203081102,6813.96919298
160203081103,778.797600359
160203081104,5470.56283724
160203081105,1184.82141495
160203081201,92.1707149893
160203081202,67.267407164
160203081203,35.9640318602
160203081204,192.210419536
160203081300,3984.63050953
160203081401,798.751538932
160203081402,655.574699283
160203081403,751.528103888
160203081404,517.517186999
160203081405,653.020700693
160203081406,767.487449765
160203081407,1151.25179863
160203081408,602.5241189
160203081409,1160.53201532
160203081501,6623.96564293
160203081502,3909.02689171
160203081503,2759.63929749
160203081504,5826.3478651
160203081601,3662.34143066
160203081602,1517.9885869
160203081603,4644.58473063
160203081604,6915.83300114
160203081605,8373.90270805
160203081701,1985.9346509
160203081702,1515.74571443
160203081703,1551.94495344
160203081704,1757.64084101
160203081705,2505.52777624
160203081706,1650.73064423
160203081707,3204.45448399
160203081708,6020.04023123
160203081801,5579.70849419
160203081802,4750.31206036
160203081803,1294.37981319
160203081804,3411.58174419
160203081805,1137.11541462
160203081806,1746.08985043
160203081807,3007.8372345
160203081901,2860.44258022
160203081902,5003.64670372
160203081903,7389.65833282
160203081904,9773.03778839
160203090101,986.479660988
160203090102,1135.85908699
160203090103,618.697186708
160203090104,1144.65796447
160203090105,829.754858255
160203090106,1115.01904464
160203090201,1247.14450312
160203090202,1143.20930457
160203090203,1198.99971819
160203090204,660.613831758
160203090205,1132.14799547
160203090206,943.545867205
160203090301,1297.10094857
160203090302,940.942248106
160203090303,1534.18571568
160203090304,1515.83223581
160203090305,1594.86506224
160203090306,657.203210831
160203090307,1289.74442935
160203090308,914.48789978
160203090309,1794.42512918
160203090310,1606.99404502
160203090401,1881.50136471
160203090402,1180.31782579
160203090403,1384.93662143
160203090404,1930.39142704
160203090405,1595.45818353
160203090406,1493.83286357
160203090407,893.191878557
160203090501,2921.18550158
160203090502,934.974938393
160203090503,1401.40217352
160203090504,1016.26972198
160203090505,3088.71644735
160203090506,1983.46478939
160203090507,1751.22599936
160203090601,703.191814184
