HUC_12,MeanPrecip
160600110402,10.1929998398
160600110403,6.87817001343
160600110500,6.09242010117
160600110601,6.65293979645
160600110602,7.53731012344
160600110603,9.95454978943
160600110604,10.8374996185
160600110605,6.85105991364
160600110606,8.67123031616
160600110607,6.78587007523
160600110701,14.875
160600110702,14.8014001846
160600110703,11.8991003036
160600110704,11.779299736
160600110705,10.6031999588
160600110706,9.80951976776
160600110707,10.5684995651
160600110708,7.92000007629
160600110801,8.48421001434
160600110802,8.44898033142
160600110803,8.47999954224
160600110804,8.07087039948
160600110805,7.06612014771
160600110900,6.24344015121
160600111001,6.55319023132
160600111002,5.4727897644
160600111003,5.47934007645
160600111004,5.00000047684
160600111101,6.1785697937
160600111102,5.23214006424
160600111103,5.37588977814
160600111104,5.20270013809
160600111201,5.5
160600111202,5.72042989731
160600111203,5.92806005478
160600111204,5.68687009811
160600111205,5.15556001663
160600111301,9.69748020172
160600111302,6.89062976837
160600111303,9.6875
160600111304,6.79761981964
160600111305,5.78044986725
160600120101,14.5
160600120102,11.2391004562
160600120103,12.2608995438
160600120104,9.97700977325
160600120105,11.6667003632
160600120201,14.6326999664
160600120202,13.1156997681
160600120203,12.0993003845
160600120204,13.545999527
160600120205,11.752699852
160600120206,12.1863002777
160600120207,10.5606002808
160600120301,9.64655017853
160600120302,8.80459976196
160600120303,13.6417999268
160600120304,9.74285984039
160600120305,8.45967960358
160600120401,10.6709003448
160600120402,11.8070001602
160600120403,10.7068996429
160600120404,10.8087997437
160600120405,10.1920003891
160600120406,8.9593000412
160600120407,6.32431983948
160600120408,7.59873008728
160600120501,9.42603969574
160600120502,11.0648002625
160600120503,8.72789001465
160600120504,7.5
160600120601,10.0391998291
160600120602,6.16471004486
160600120603,9.96490955353
160600120604,7.01515007019
160600120605,7.97297000885
160600120606,7.09999990463
160600120607,6.87618017197
160600120701,10.3239002228
160600120702,10.3548002243
160600120703,10.2399997711
160600120704,9.13636016846
160600120705,8.49524021149
160600120706,8.01226997375
160600120707,8.54216957092
160600120800,8.04059028625
160600120901,14.2426996231
160600120902,7.34814977646
160600120903,7.27460002899
160600121001,12.5097999573
160600121002,9.5
160600121003,14.658200264
160600121004,12.1770000458
160600121005,11.8107995987
160600121006,10.8028001785
160600121007,12.7241001129
160600121008,11.2871999741
160600121009,11.0488004684
160600121101,11.5420999527
160600121102,11.6332998276
160600121103,10.2530002594
160600121104,8.33333015442
160600121201,11.2405004501
160600121202,15.5281000137
160600121203,9.27272987366
160600121204,14.0347003937
160600121205,13.0495996475
160600121206,14.1091003418
160600121207,10.7295999527
160600121301,8.85914993286
160600121302,10.0500001907
160600121303,9.06134986877
160600121304,9.39706039429
160600121305,8.40690040588
160600121306,9.19999980927
160600121307,8.67757034302
160600121401,12.5300998688
160600121402,9.72327041626
160600121403,9.50632953644
160600121404,10.2856998444
160600121405,7.56215000153
160600121501,8.51144981384
160600121502,9.68115997314
160600121503,8.05041980743
160600121504,7.35848999023
160600121505,7.02041006088
160600121600,7.39468002319
160600121701,10.5417003632
160600121702,9.66948986053
160600121703,9.22078037262
160600121704,8.66948986053
160600121705,8.9836101532
160600121706,9.24193954468
160600121707,8.59420013428
160600121800,7.04570007324
160600130101,9.12413978577
160600130102,9.29496002197
160600130201,9.82557964325
160600130202,9.28182029724
160600130203,13.9483003616
160600130204,9.36386013031
160600130301,7.54545021057
160600130302,7.16037988663
160600130303,7.52500009537
160600130304,6.29203987122
160600130401,8.83333015442
160600130402,7.28058004379
160600130501,9.20785999298
160600130502,8.8522195816
160600130503,8.8308801651
160600130601,13.685500145
160600130602,6.41666984558
160600130603,6.53635978699
160600130604,8.69999980927
160600130605,12.9659004211
160600130606,7.76159000397
160600130701,6.84659004211
160600130702,5.64034986496
160600130703,6.53613996506
160600130801,5.41428995132
160600130802,6.40351009369
160600130803,5.42641019821
160600130901,7.16049003601
160600130902,6.38953018188
160600130903,5.40741014481
160600130904,6.62419986725
160600130905,8.2201795578
160600130906,6.61635017395
160600130907,6.09524011612
160600130908,5.20690011978
160600131001,5.62185001373
160600131002,5.34848022461
160600131003,5.61124992371
160600131101,6.41304016113
160600131102,6.08333015442
160600131103,6.01189994812
160600131104,5.61403989792
160600131201,7.38332986832
160600131202,6.22727012634
160600131203,6.92241001129
160600131301,6.50633001328
160600131302,10.5600004196
160600131303,6.77714014053
160600131401,5.6875
160600131402,5.81818008423
160600131403,6.41834020615
160600131500,6.66369009018
160600140101,11.710100174
160600140102,11.744600296
160600140103,11.3007001877
160600140104,11.8570995331
160600140105,11.7133998871
160600140201,10.9462995529
160600140202,11.2082996368
160600140203,10.6497001648
160600140204,14.3528995514
160600140205,9.18830966949
160600140301,11.2090997696
160600140302,9.78022003174
160600140303,9.47525024414
160600140400,9.25802993774
160600140501,10.6505002975
160600140502,9.98684024811
160600140503,6.98148012161
160600140601,9.84906005859
160600140602,10.6913995743
160600140603,10.5556001663
160600140604,8.4849395752
160600140701,8.48935985565
160600140702,9.00629043579
160600140703,7.58427000046
160600140801,8.555560112
160600140802,9.01189994812
160600140803,8.35385036469
160600140804,6.92014980316
160600140901,9.44828033447
160600140902,8.41104030609
160600140903,11.7123003006
160600140904,8.35484027863
160600141001,11.4160995483
160600141002,11.0943002701
160600141101,9.20191955566
160600141102,8.8571395874
160600141200,8.43352985382
160600141301,9.27118968964
160600141302,8.34239006042
160600141303,9.74814987183
160600141304,9.125
160600141305,10.9811000824
160600141306,9.10464954376
160600141401,9.16666984558
160600141402,8.28205013275
160600141403,8.64130020142
160600141404,9.53125
160600141501,8.36487007141
160600141502,8.69863033295
160600141503,8.54545021057
160600141504,8.73332977295
160600141505,8.63704013824
160600141506,8.40540981293
160600141600,9.01708984375
160600141700,8.84239959717
160600141800,8.4265203476
160600141901,8.38613986969
160600141902,7.88162994385
160600142000,8.55591964722
160600142100,8.2781496048
160600142201,8.53713989258
160600142202,6.83117008209
160600142301,6.76641988754
160600142302,6.76922988892
160600142303,6.81013011932
160600142304,7.76388978958
160600142305,7.63529014587
160600142306,8.48717975616
160600142307,7.77940988541
160600142308,7.19634008408
160600150101,17.8320999146
160600150102,15.3084001541
160600150103,13.4694004059
160600150104,6.06215000153
160600150201,9.52410030365
160600150202,8.81420993805
160600150203,5.21999979019
160600150204,6.50484991074
160600150205,5.29851007462
160600150301,5.23128986359
160600150302,5.1357998848
160600150401,13.2650995255
160600150402,9.4186000824
160600150403,10.1289997101
160600150404,6.68224000931
160600150501,6.52318000793
160600150502,6.36263990402
160600150503,5.7951798439
160600150504,11.3111000061
160600150505,5.65516996384
160600150506,5.58182001114
160600150507,12.2636003494
160600150508,5.86791992188
160600150601,17.3365001678
160600150602,10.7143001556
160600150603,12.3542003632
160600150701,8.88607978821
160600150702,11.8983001709
160600150703,8.83928966522
160600150704,6.652780056
160600150705,5.8897600174
160600150801,7.69811010361
160600150802,7.04651021957
160600150803,7.90909004211
160600150804,6.83824014664
160600150805,6.44954013824
160600150901,10.7712001801
160600150902,8.4186000824
160600150903,6.97958993912
160600151001,6.97530984879
160600151002,6.90909004211
160600151003,7.01863002777
160600151101,7.21667003632
160600151102,8.4181804657
160600151103,6.82353019714
160600151201,9.46154022217
160600151202,8.60908985138
160600151203,8.84403991699
160600151204,8.00640964508
160600151205,7.20744991302
160600151206,6.92095994949
160600151207,6.65788984299
160600151300,5.3214302063
160600151401,6.37036991119
160600151402,7.0158700943
160600151500,6.60784006119
160600151601,5.92982053757
160600151602,6.32000017166
160600151603,7.60975980759
160600151701,7.27397012711
160600151702,7.36000013351
160600151703,9.87255001068
160600151704,6.22748994827
160600151801,5.16265010834
160600151802,5.82456016541
160600151803,5.45382976532
170101010201,26.2593002319
170101010202,25.2845001221
170101010203,27.0
170101010204,23.8980998993
170101010205,45.7414016724
170101010206,21.3204994202
170101010207,23.6383991241
170101010301,56.0228996277
170101010302,41.5713996887
170101010303,29.8889007568
170101010304,37.8055992126
170101010305,34.0377006531
170101010306,19.6811008453
170101010401,44.3571014404
170101010402,20.0
170101010403,31.7245998383
170101010404,28.5541992188
170101010405,28.8367004395
170101010406,34.3773994446
170101010407,35.804599762
170101010408,24.4314994812
170101010409,16.0419006348
170101010501,34.4347991943
170101010502,34.4767990112
170101010503,35.6128997803
170101010601,35.8039016724
170101010602,34.9901008606
170101010603,34.9422988892
170101010604,23.2481994629
170101010605,27.4603004456
170101010606,30.8913002014
170101010607,23.472700119
170101010701,23.9302005768
170101010702,25.9710006714
170101010703,22.128200531
170101010704,22.8511009216
170101010705,23.625
170101010706,24.3181991577
170101010707,22.3390007019
170101010708,17.339099884
170101010709,21.7999992371
170101010710,22.6275005341
170101010711,19.1184005737
170101010801,46.6915016174
170101010802,33.3975982666
170101010803,58.3376998901
170101010804,39.9318008423
170101010805,21.6173000336
170101010901,37.2257995605
170101010902,31.8757991791
170101010903,23.1511993408
170101011001,48.8867988586
170101011002,42.5
170101011003,26.1846008301
170101011004,35.0385017395
170101011005,30.6322994232
170101011101,51.0518989563
170101011102,47.6097984314
170101011103,50.4090995789
170101011104,46.6423988342
170101011105,32.0847015381
170101011201,40.1049003601
170101011202,62.0149002075
170101011203,54.1960945129
170101011204,32.8830986023
170101011205,35.25
170101011206,43.0289993286
170101011207,28.9496974945
170101020101,18.1070995331
170101020102,18.8246002197
170101020103,18.0
170101020104,18.4330997467
170101020105,23.1979007721
170101020106,26.4773006439
170101020107,25.7203998566
170101020108,26.3521003723
170101020201,33.0685997009
170101020202,35.7000007629
170101020301,25.3488006592
170101020302,22.9923992157
170101020303,23.3246994019
170101020304,20.1140003204
170101020305,19.3815994263
170101020306,19.040599823
170101020401,38.9166984558
170101020402,29.0
170101020403,21.6667003632
170101020404,21.8297996521
170101020405,24.0496006012
170101020406,19.696100235
170101030101,29.3255996704
170101030102,41.3333015442
170101030103,37.9668998718
170101030104,33.109500885
170101030105,30.3547992706
170101030201,38.5550003052
170101030202,30.1856002808
170101030203,40.0363998413
170101030204,42.1175994873
170101030205,44.0508003235
170101030206,33.6076011658
170101030301,42.3386993408
170101030302,40.6363983154
170101030303,40.5850982666
170101030304,38.9011001587
170101030305,33.1338996887
170101040101,38.1697998047
170101040102,37.1529006958
170101040201,35.9333000183
170101040202,35.7817993164
170101040203,25.3333034515
170101040301,27.0270004272
170101040302,26.0263004303
170101040303,24.6527996063
170101040304,23.7999992371
170101040401,31.3152008057
170101040402,36.9878005981
170101040403,29.6180000305
170101040404,27.9333000183
170101040405,42.3125
170101040406,31.7800998688
170101040501,64.9608001709
170101040502,63.9846000671
170101040503,37.6222000122
170101040601,62.8227996826
170101040602,52.012298584
170101040603,45.1932945251
170101040701,46.1024017334
170101040702,24.3213996887
170101040703,26.871799469
170101040704,49.5
170101040705,55.5713996887
170101040706,25.1511993408
170101040707,34.2872009277
170101040708,30.0426998138
170101040709,57.2857017517
170101040710,54.4269981384
170101040711,23.8144035339
170101050101,38.4726982117
170101050102,36.6234016418
170101050103,43.3125
170101050201,32.9375
170101050203,30.9769992828
170101050301,31.2709999084
170101050302,30.7737998962
170101050303,33.4721984863
170101050304,38.1505012512
170101050305,32.091999054
170101060101,59.0410003662
170102010101,18.9167003632
170102010102,16.1215991974
170102010103,13.4021997452
170102010201,17.2066001892
170102010202,18.4689998627
170102010203,17.0277996063
170102010204,12.8485002518
170102010205,13.4511003494
170102010206,21.5750007629
170102010207,15.6118001938
170102010208,22.9006996155
170102010209,13.3906002045
170102010301,30.4839000702
170102010302,30.8052005768
170102010303,33.6922988892
170102010304,24.5028991699
170102010305,16.8276004791
170102010401,12.9059000015
170102010402,25.9258995056
170102010403,13.6353998184
170102010404,17.1856994629
170102010405,14.8125
170102010406,29.2940998077
170102010407,12.375
170102010501,28.0351009369
170102010502,28.093000412
170102010503,22.9648990631
170102010504,21.0
170102010505,23.3125
170102010506,20.6446990967
170102010507,20.507900238
170102010601,19.5305995941
170102010602,18.4528007507
170102010603,17.1758003235
170102010604,21.5316009521
170102010605,18.60779953
170102010606,18.5
170102010607,21.2250003815
170102010608,15.4443998337
170102010609,18.1033992767
170102010610,24.8528995514
