HUC_12,Fertilizer_P_kg_ha
150601010111,0.0
150601010201,0.0
150601010202,0.0
150601010203,0.0
150601010204,0.0
150601010205,0.0
150601010206,0.0
150601010301,0.0
150601010302,0.0
150601010303,0.0
150601010304,0.0
150601010305,0.0
150601010306,0.0
150601010307,0.0
150601010308,0.0
150601010309,0.0
150601010310,0.0
150601010311,0.0
150601010312,0.0
150601010313,0.0
150601010401,0.0
150601010402,0.0
150601010403,0.0
150601010404,0.0
150601010405,0.0
150601010406,0.0
150601010407,0.00312474664652
150601010408,0.0
150601010409,0.0
150601010410,0.0
150601010411,0.0121684094256
150601020101,0.0
150601020102,0.0
150601020103,0.0
150601020104,0.0
150601020105,0.0
150601020106,0.0
150601020107,0.0
150601020108,0.0
150601020201,0.0
150601020202,0.0
150601020203,0.0
150601020204,0.0
150601020205,0.0
150601020206,0.00406201352857
150601020207,0.0117641054062
150601020301,0.0
150601020302,0.0
150601020303,0.0
150601020304,0.0
150601020305,0.0165893990515
150601020401,0.0
150601020402,0.0121615798003
150601020403,0.0748501857669
150601020404,0.0
150601020405,0.0137349310332
150601030101,0.0
150601030102,0.0
150601030103,0.0
150601030104,0.0
150601030105,0.0169045228584
150601030106,0.0
150601030107,0.0
150601030108,0.0
150601030201,0.0
150601030202,0.0
150601030203,0.0
150601030204,0.0
150601030205,0.0
150601030206,0.0
150601030207,0.0
150601030208,0.0
150601030301,0.0
150601030302,0.0
150601030303,0.0
150601030304,0.0
150601030305,0.0
150601030306,0.0
150601030307,0.0
150601030308,0.0
150601030309,0.0
150601030310,0.0
150601030311,0.0
150601030312,0.0
150601030401,0.0
150601030402,0.0
150601030403,0.0
150601030404,0.0
150601030405,0.0
150601030406,0.0
150601030407,0.0
150601030408,0.0
150601030409,0.0
150601030501,0.000887491577341
150601030502,0.0
150601030503,0.0
150601030504,0.0
150601030505,0.0
150601030506,0.0
150601030507,0.0
150601030601,0.0
150601030602,0.0
150601030603,0.0
150601030604,0.0
150601030605,0.0
150601030606,0.00217679048136
150601030607,0.0
150601030701,0.0
150601030702,0.0
150601030703,0.0
150601030704,0.0
150601030705,0.0
150601030706,0.0
150601030801,0.0
150601030802,0.0
150601030803,0.0
150601030804,0.0
150601030805,0.0
150601030901,0.0
150601030902,0.0
150601030903,0.0
150601030904,0.0
150601030905,0.00883985967608
150601030906,0.0
150601030907,0.0
150601030908,0.0
150601030909,0.0
150601030910,0.0
150601040101,0.00155265171524
150601040102,0.0
150601040103,0.0
150601040104,0.0
150601040105,0.0
150601040106,0.00415182130743
150601040201,0.0
150601040202,0.0
150601040203,0.0125614181686
150601040204,0.0
150601040301,0.0
150601040302,0.0
150601040303,0.00633360879304
150601040304,0.0
150601040305,0.0
150601040306,0.0
150601040307,0.0
150601040308,0.0
150601040309,0.00793143639744
150601040310,0.0
150601040311,0.0
150601050101,0.0
150601050102,0.0
150601050103,0.0
150601050104,0.0
150601050105,0.0
150601050106,0.0
150601050201,0.0
150601050202,0.0
150601050203,0.0
150601050204,0.0
150601050205,0.0
150601050206,0.0
150601050207,0.0
150601050301,0.0
150601050302,0.0
150601050303,0.0
150601050304,0.00252198470076
150601050305,0.0
150601050306,0.0
150601050307,0.0
150601050308,0.0
150601050309,0.0
150601050310,0.0662257436867
150601050311,0.0
150601050401,0.0
150601050402,0.0
150601050403,0.0370507624988
150601050404,0.0
150601050405,0.0
150601050406,0.0059587727726
150601050407,0.0
150601050408,0.0106167304743
150601050409,0.004767830282
150601050501,0.0
150601050502,0.0
150601050503,0.0
150601050504,0.0
150601060101,0.0
150601060102,0.0
150601060103,0.0
150601060104,0.0
150601060105,0.0
150601060106,0.0
150601060107,0.0
150601060108,0.0
150601060109,0.0
150601060110,0.0
150601060111,0.0
150601060112,0.0
150601060113,0.0
150601060201,0.00496810692381
150601060202,0.00374607171081
150601060203,2.15986987305
150601060204,0.864648065129
150601060301,0.0
150601060302,0.164554765768
150601060303,0.238881548866
150601060304,3.68497329309
150601060305,0.087658854659
150601060306,3.25538707409
150602010101,0.0
150602010102,0.0
150602010103,0.0
150602010104,0.0
150602010105,0.0
150602010106,0.0
150602010107,0.0
150602010108,0.0
150602010109,0.0
150602010201,0.0
150602010202,0.0
150602010203,0.0
150602010204,0.0
150602010205,0.0
150602010206,0.0
150602010207,0.0
150602010208,0.0
150602010209,0.0
150602010301,0.0
150602010302,0.0
150602010303,0.0
150602010401,0.0
150602010402,0.0
150602010403,0.0
150602010404,0.0
150602010405,0.0
150602010406,0.0
150602010407,0.0
150602010501,0.0
150602010502,0.0
150602010503,0.0032763841304
150602010504,0.0
150602010505,0.0
150602010601,0.0
150602010602,0.0
150602010603,0.0
150602010604,0.0
150602010605,0.0
150602010606,0.0
150602010607,0.00165134130901
150602010608,0.0
150602010609,0.0
150602010701,0.0
150602010702,0.0
150602010703,0.0
150602010704,0.163043969597
150602010705,0.0278831851901
150602010706,0.0145622010245
150602010707,0.00298581594837
150602010708,0.0834493200147
150602010709,0.0
150602010710,0.0422946909751
150602010801,0.0148820326237
150602010802,0.143129296452
150602010803,0.140517109499
150602010804,0.375858380613
150602010805,0.0
150602010806,0.0
150602010807,0.0
150602010808,0.0
150602010809,0.0296236223126
150602020101,0.0
150602020102,0.0
150602020103,0.0
150602020104,0.0
150602020105,0.00150805794278
150602020106,0.111419053327
150602020107,0.0
150602020108,0.0196424535037
150602020201,0.0
150602020202,0.0
150602020203,0.0
150602020204,0.0
150602020205,0.0
150602020206,0.0
150602020207,0.0
150602020208,0.0
150602020209,0.0
150602020210,0.0
150602020211,0.0
150602020301,0.0
150602020302,0.0
150602020303,0.0
150602020304,0.0
150602020305,0.0
150602020306,0.0
150602020307,0.0
150602020308,0.0
150602020309,0.0
150602020310,0.0
150602020311,0.0
150602020312,0.0
150602020313,0.0
150602020314,0.0
150602020401,0.0
150602020402,0.0
150602020403,0.0
150602020404,0.0
150602020405,0.0
150602020406,0.0
150602020407,0.0
150602020501,0.0
150602020502,0.0
150602020503,0.0
150602020504,0.0
150602020505,0.0
150602020506,0.0
150602020507,0.00444256208355
150602020508,0.00135114425682
150602020509,0.0
150602020510,0.00408209234326
150602020511,0.0701715608773
150602020601,0.0
150602020602,0.0
150602020603,0.0
150602020604,0.0
150602020605,0.0
150602020606,0.0
150602020607,0.0
150602020608,0.0
150602020609,0.0
150602020610,0.0
150602020611,0.0
150602020612,0.0
150602020613,0.00282969310203
150602020614,0.0
150602020615,0.0675297370406
150602020701,0.0
150602020702,0.0107321800825
150602020703,0.0
150602020704,0.0626271271123
150602020705,0.0
150602020706,0.0214952373758
150602020707,0.150594556388
150602030101,0.0
150602030102,0.0
150602030103,0.0
150602030104,0.0
150602030105,0.0
150602030106,0.0
150602030107,0.0
150602030108,0.0
150602030109,0.0
150602030110,0.0781323562078
150602030201,0.0
150602030202,0.0
150602030203,0.0
150602030204,0.00699228173453
150602030205,0.0
150602030206,0.0
150602030207,0.0
150602030208,0.0
150602030209,0.0
150602030210,0.0
150602030301,0.318493861712
150602030302,0.0
150602030303,0.11104771124
150602030304,0.0
150602030305,0.0
150602030306,0.0
150602030307,0.0
150602030308,0.0
150602030401,0.0
150602030402,0.0
150602030403,0.0
150602030404,0.0
150602030405,0.0
150602030406,0.0
150602030407,0.0
150602030408,0.0
150602030409,0.0
150602030501,0.0
150602030502,0.0
150602030503,0.0
150602030504,0.0
150602030505,0.0
150602030506,0.0
150602030507,0.0
150602030508,0.0
150602030509,0.0
150602030601,0.0
150602030602,0.0
150602030603,0.0
150602030604,0.0
150602030605,0.00437035169059
150602030701,0.0
150602030702,0.0054018371828
150602030703,0.00922238227348
150602030704,0.0
150602030705,0.0867598623948
150602030706,0.683528258024
150602030707,0.00131069421867
150602030708,0.685261654049
150602030709,0.27679074011
150701010101,0.0
150701010102,0.0
150701010103,0.0
150701010104,0.0785276338083
150701010105,0.67183510929
150701010106,2.39522121094
150701010107,0.433961389281
150701010108,1.48418508836
150701010109,0.0656313599194
150701010201,0.0286609280154
150701010202,1.30124453924
150701010203,3.91686963566
150701010204,3.29206622624
150701010205,0.280591124423
150701010206,0.0
150701010207,1.4604733554
150701010301,0.0
150701010302,0.0
150701010303,0.0
150701010304,0.0
150701010305,0.0
150701010306,0.0
150701010307,0.0
150701010308,0.503124493538
150701010401,0.427960206233
150701010402,1.14892511403
150701010403,0.235640513029
150701010404,3.7317225673
150701010405,0.714272369177
150701010406,0.272281989143
150701010407,0.0144031922103
150701010408,0.643833517322
150701010409,1.91303008335
150701010501,0.0
150701010502,0.0
150701010503,0.513504670757
150701010601,0.0
150701010602,0.0
150701010603,0.0
150701010604,0.0704527923304
150701010701,0.303680053135
150701010702,1.18087915654
150701010703,0.529966646884
150701010704,0.013601145292
150701010705,0.0
150701010706,0.0
150701010707,0.00520791368438
150701010708,5.05055411688
150701010709,2.49655857073
150701020101,0.0
150701020102,0.00230373600416
150701020103,0.0
150701020104,0.0
150701020105,0.0
150701020106,0.0152030612912
150701020201,0.0
150701020202,0.0
150701020203,0.000870040917195
150701020204,0.00522600319304
150701020205,0.0
150701020206,0.0485808541303
150701020207,0.0004709563144
150701020208,0.0231923763345
150701020301,0.0
150701020302,0.0
150701020303,0.0
150701020304,0.0
150701020305,0.0
150701020306,0.0
150701020307,0.0
150701020308,0.00369330284333
150701020401,0.00345105338886
150701020402,0.0
150701020403,0.0
150701020404,0.0
150701020405,0.0
150701020406,0.00460311577885
150701020407,0.0
150701020408,0.00139756687842
150701020409,0.0
150701020410,0.00274777148676
150701020501,0.0
150701020502,0.0
150701020503,0.00221638240947
150701020504,0.00200218322235
150701020505,0.0
150701020506,0.00271012353595
150701020507,0.0
150701020508,0.0
150701020509,0.0
150701020510,0.0
150701020511,0.0
150701020512,0.00386671116628
150701020513,0.0
150701020514,0.00102160859744
150701020601,0.00341422342583
150701020602,0.00114823553199
150701020603,0.0184072416917
150701020604,0.00922113845961
150701020605,0.0268743576206
150701020606,0.0101919437749
150701020607,0.00399410288717
150701020701,0.00301215828909
150701020702,0.0
150701020703,0.0090751779423
150701020704,0.00137972824036
150701020705,0.00168689960728
150701020706,0.0145052913101
150701020801,0.0241172956429
150701020802,0.0
150701020803,0.0
150701020804,0.026000668966
150701020805,0.0
150701020806,0.0
150701020807,0.020270620773
150701020808,0.0170972030632
150701020809,0.726352639299
150701020901,0.0
150701020902,0.0
150701020903,0.0117713891338
150701020904,0.0137516125782
150701020905,0.151673691996
150701020906,2.61036442059
150701020907,0.00791386591924
150701020908,5.45667879599
150701020909,2.41444760808
150701030101,0.0
150701030102,0.0
150701030103,0.0
150701030104,0.0
150701030105,0.00812522677271
150701030106,0.0
150701030107,0.0
150701030108,0.0
150701030109,0.0
150701030110,0.0
150701030111,0.0
150701030112,0.0548843838286
150701030201,0.00886946825729
150701030202,0.0
150701030203,0.0221357998663
150701030204,0.00243182678428
150701030301,0.0
150701030302,0.0
150701030303,0.0
150701030304,0.0
150701030305,0.0
150701030306,0.0
150701030307,0.0
150701030308,0.049110953204
150701030309,0.0212034824478
150701030310,0.0
150701030311,0.00221904327255
150701030401,0.0
150701030402,0.0457662635443
150701030403,0.0
150701030404,0.0
150701030405,0.0
150701030406,0.0
150701030407,0.0
150701030408,0.0
150701030409,0.0
150701030410,0.0
150701030501,0.00390316391714
150701030502,0.00592203281213
150701030503,0.00251183166625
150701030504,0.00177536426534
150701030505,0.043810747932
150701030506,0.0303306410525
150701030507,4.77716620888
150701040101,0.0
150701040102,0.0275801783792
150701040103,0.0160271885007
150701040104,0.456959239624
150701040105,0.608253376062
150701040106,0.0687356942943
150701040107,2.96513136269
150701040201,0.789206068726
150701040202,0.101570748027
150701040203,0.659763223722
150701040204,2.79939071922
150701040205,2.37747619576
150701040206,1.09493975278
150701040207,3.903878415
150701040301,0.0
150701040302,0.0
150701040303,0.0
150701040304,0.0
150701040305,0.0
150701040306,0.00681183072482
150701040401,0.424790238492
150701040402,0.12653570963
150701040403,1.64147123507
150701040404,0.0792024027638
150701040405,0.133109881571
150701040406,1.13848825492
150701040501,0.0
150701040502,0.0
150701040503,0.0014086900481
150701040504,0.677107238625
150701040505,0.0155190234751
150701040506,1.75380895438
150701040507,0.0417520400737
150701040508,3.87603015392
150701040509,5.95809792945
150701040601,0.0
150701040602,0.150006662531
150701040603,1.2583415215
150701040604,0.0418560552519
150701040605,2.68668661976
150701040606,0.837551961119
150701040607,0.756563109279
150701040608,0.416148861746
150701040701,0.238199295171
150701040702,0.0219825907838
150701040703,0.00446480927863
150701040704,0.735114063799
150701040705,0.0130951935658
150701040706,0.465855077973
150701040707,1.3430239557
150701040708,1.45908488216
150702010101,0.0216703794288
150702010102,0.103080255265
150702010103,10.1834267853
150702010104,0.231131914121
150702010201,0.0
150702010202,0.0
150702010203,0.0
150702010204,0.000769076483772
150702010205,0.0224052891395
150702010206,0.0
150702010207,1.36836308296
150702010208,0.610713453978
150702010209,0.0635098536746
150702010210,0.00733563508247
150702010211,0.374143047561
150702010301,0.0
150702010302,0.0
150702010303,0.0
150702010304,0.0399208768871
150702010305,0.0
150702010306,0.0
150702010307,0.0019875325009
150702010308,0.0
150702010401,0.0
150702010402,0.0
150702010403,0.0
150702010404,0.0409235064527
150702010405,1.52376879624
150702010406,0.351984172149
150702010407,0.149820894282
150702010408,0.0151676390282
150702010409,0.488203543612
150702010410,3.01226701912
150702010501,0.0
150702010502,0.0
150702010503,0.0
150702010504,0.00458138826079
150702010505,4.34474008705
150702010601,0.0
150702010602,0.00297622483702
150702010603,0.0
150702010604,0.164066994542
150702010605,0.149706382083
150702010606,2.24929065892
150702010701,0.0
150702010702,0.0
150702010703,0.0
150702010704,0.0
150702010705,0.0
150702010706,0.317937811744
150702010707,0.170250973609
150702010801,0.0423184220839
150702010802,2.72689789907
150702010803,5.67624691666
150702010804,3.7585476577
150702010805,23.9747915117
150702010901,0.0
150702010902,0.0
150702010903,0.00475408561209
150702010904,0.0
150702010905,0.0
150702010906,0.0
150702010907,0.0
150702010908,0.0
150702011001,0.0
150702011002,0.0
150702011003,0.0
150702011004,0.0567164298489
150702011005,1.21904612029
150702011006,4.52421992709
150702011101,0.883027404803
150702011102,0.100699412328
150702011103,0.0343466614225
150702011104,0.373817202083
150702011105,0.759650546726
150702011106,0.0
150702011107,0.29358762249
150702011108,0.0440713696614
150702011201,0.0
150702011202,0.0
150702011203,0.0
150702011204,0.865675060741
150702011205,0.0260470008243
150702011206,0.174564792548
150702011301,26.714275201
150702011302,22.4858068362
150702011303,18.3332899154
150702011401,0.0
150702011402,0.0
150702011403,0.0
150702011404,0.0
150702011405,0.018016912949
150702011406,1.70040797299
150702011501,0.0204062041735
150702011502,14.0090937235
150702011503,0.657228816924
150702011504,13.1922095095
150702011505,22.9625777747
150702020101,0.0
150702020102,0.0
150702020103,0.0
150702020104,0.0
150702020105,0.0
150702020106,0.0
150702020201,0.0
150702020202,0.0
150702020203,0.0
150702020204,0.0
150702020205,0.0
150702020206,0.0
150702020207,0.0
150702020208,0.0
150702020209,0.0
150702020301,0.137684211988
150702020302,0.0
150702020303,0.00262464887072
150702020304,0.037958284291
150702020305,0.360889853708
150702020401,0.000329815992924
150702020402,0.0
150702020403,0.0212911828596
150702020404,3.64133810243
150702020405,5.67619083068
150702030101,0.0
150702030102,0.0
150702030103,0.0
150702030201,0.0
150702030202,0.0
150702030203,0.0
150702030204,0.0
150702030205,0.0
150702030206,0.0
150702030301,0.0
150702030302,0.0
150702030303,0.0
150702030401,0.0
150702030402,0.0
